Empresa,Fecha inventario,Almacén,Barcode,Piezas,ID Ubicación,LPN,Fecha caducidad,No. Lote,RDM
SRS,20240830,840,42583008,1,04BE006L0,ILPNCIG0000005518, , ,153950
SRS,20240830,840,81074315,1,04BE006L0,ILPNCIG0000005517, , ,153956
SRS,20240830,840,95896741,1,04BE006L0,ILPNCIG0000005512, , ,154402
SRS,20240830,840,9360322,1,04BE006L0,ILPNCIG0000005509, , ,5153859
SRS,20240830,840,68785046,1,04BE006L0,ILPNCIG0000004556, , ,153592
SRS,20240830,840,81074315,1,04BE006L0,ILPNCIG0000004546, , ,153814
SRS,20240830,840,40019359,1,04BE006L0,ILPNCIG0000004536, , ,152925
SRS,20240830,840,32756555,1,04BE006L0,ILPNCIG0000004531, , ,5310
SRS,20240830,840,52141243,1,04BE006L0,ILPNCIG0000006291, , ,151897
SRS,20240830,840,5063376,6,04BE007L0,ILPNCIG0000006358, , ,153444
SRS,20240830,840,5065538,3,04BE007L0,ILPNCIG0000006356, , ,5550
SRS,20240830,840,43418195,6,04BE007L0,ILPNCIG0000006337, , ,152877
SRS,20240830,840,33855160,4,04BE007L0,ILPNCIG0000006354, , ,153556
SRS,20240830,840,41470891,2,04BE007L0,ILPNCIG0000006348, , ,153949
SRS,20240830,840,42903313,1,04BE007L0,ILPNCIG0000006347, , ,153921
SRS,20240830,840,41470999,2,04BE007L0,ILPNCIG0000006346, , ,153962
SRS,20240830,840,5382031,10,04BE007L0,ILPNCIG0000006345, , ,5704
SRS,20240830,840,5063376,6,04BE007L0,ILPNCIG0000006339, , ,152799
SRS,20240830,840,9835052,1,04BE007L0,ILPNCIG0000006336, , ,153600
SRS,20240830,840,77659586,1,04BE007L0,ILPNCIG0000006328, , ,5082
SRS,20240830,840,7340756,1,04BE007L0,ILPNCIG0000006304, , ,153785
SRS,20240830,840,7993521,1,07AL012L0,ILPNCIG0000004566, , ,153679
SRS,20240830,840,75836254,1,07AL012L0,ILPNCIG0000004574, , ,152723
SRS,20240830,840,72362600,1,07AL012L0,ILPNCIG0000004587, , ,152196
SRS,20240830,840,42771224,1,07AL012L0,ILPNCIG0000004589, , ,150105
SRS,20240830,840,30666147,1,07AL012L0,ILPNCIG0000004602, , ,149976
SRS,20240830,840,30666085,1,07AL013L0,ILPNCIG0000004609, , ,152234
SRS,20240830,840,3029172,1,07AL013L0,ILPNCIG0000004612, , ,150252
SRS,20240830,840,4949189,1,07AL013L0,ILPNCIG0000005029, , ,152905
SRS,20240830,840,5262572,1,07AL013L0,ILPNCIG0000005030, , ,153053
SRS,20240830,840,39384837,1,07AL013L0,ILPNCIG0000005032, , ,153847
SRS,20240830,840,3474583,1,07AL013L0,ILPNCIG0000005033, , ,152442
SRS,20240830,840,51804181,1,07AL013L0,ILPNCIG0000005054, , ,151552
SRS,20240830,840,3482015,1,07AL014L0,ILPNCIG0000005039, , ,153824
SRS,20240830,840,72362600,1,07AL014L0,ILPNCIG0000005046, , ,153018
SRS,20240830,840,51804181,1,07AL014L0,ILPNCIG0000005048, , ,150467
SRS,20240830,840,60845727,1,07AL014L0,ILPNCIG0000005067, , ,151875
SRS,20240830,840,53196700,1,07AL014L0,ILPNCIG0000005077, , ,151595
SRS,20240830,840,51804181,1,07AL014L0,ILPNCIG0000005075, , ,150496
SRS,20240830,840,892235,2,11BH001L0,ILPNCIG0000006730, , ,152465
SRS,20240830,840,41520738,1,11BH001L0,ILPNCIG0000006697, , ,153313
SRS,20240830,840,41521282,1,11BH001L0,ILPNCIG0000006693, , ,153040
SRS,20240830,840,88217630,1,11BH001L0,ILPNCIG0000006691, , ,151166
SRS,20240830,840,6365044,1,11BH001L0,ILPNCIG0000006673, , ,150388
SRS,20240830,840,2349828,1,11BH001L0,ILPNCIG0000006690, , ,152185
SRS,20240830,840,79525154,1,11BH001L0,ILPNCIG0000006682, , ,5669
SRS,20240830,840,79528384,1,11BH001L0,ILPNCIG0000006681, , ,5665
SRS,20240830,840,57827968,1,11BH001L0,ILPNCIG0000006679, , ,5668
SRS,20240830,840,2350148,1,11BH001L0,ILPNCIG0000006655, , ,153784
SRS,20240830,840,8718689,1,11BH001L0,ILPNCIG0000006659, , ,152394
SRS,20240830,840,6364989,1,11BH001L0,ILPNCIG0000006665, , ,152791
SRS,20240830,840,928447,1,11BH001L0,ILPNCIG0000006641, , ,152852
SRS,20240830,840,1518747,1,11BH001L0,ILPNCIG0000006638, , ,152824
SRS,20240830,840,1518747,1,11BH001L0,ILPNCIG0000006636, , ,152434
SRS,20240830,840,28420924,1,11BH001L0,ILPNCIG0000006628, , ,152480
SRS,20240830,840,42410408,1,11BH001L0,ILPNCIG0000006627, , ,153992
SRS,20240830,840,42441849,1,11BH001L0,ILPNCIG0000006581, , ,152789
SRS,20240830,840,8718647,1,11BH001L0,ILPNCIG0000006590, , ,153415
SRS,20240830,840,28420979,1,11BH001L0,ILPNCIG0000006601, , ,152470
SRS,20240830,840,42411729,2,11BH002L0,ILPNCIG0000006755, , ,5649
SRS,20240830,840,41521880,2,11BH002L0,ILPNCIG0000006753, , ,5661
SRS,20240830,840,31365809,1,11BH004L0,ILPNCIG0000004224, , ,4649
SRS,20240830,840,88217710,1,11BH004L0,ILPNCIG0000004234, , ,5464
SRS,20240830,840,8740799,1,11BH004L0,ILPNCIG0000004240, , ,151690
SRS,20240830,840,17377672,1,11BH004L0,ILPNCIG0000004250, , ,148621
SRS,20240830,840,8718689,1,11BH004L0,ILPNCIG0000004253, , ,5324
SRS,20240830,840,893396,1,11BH004L0,ILPNCIG0000004268, , ,149682
SRS,20240830,840,30234372,1,11BH004L0,ILPNCIG0000004274, , ,146516
SRS,20240830,840,19489968,1,11BH004L0,ILPNCIG0000004275, , ,144278
SRS,20240830,840,45830520,1,11BH004L0,ILPNCIG0000004315, , ,5404
SRS,20240830,840,66600739,1,11BH004L0,ILPNCIG0000004313, , ,4710
SRS,20240830,840,929302,1,11BH004L0,ILPNCIG0000004322, , ,5286
SRS,20240830,840,43263825,1,11BH004L0,ILPNCIG0000004325, , ,5023
SRS,20240830,840,43263941,1,11BH004L0,ILPNCIG0000004335, , ,5149
SRS,20240830,840,922390,1,11BH004L0,ILPNCIG0000004337, , ,5571
SRS,20240830,840,1518664,1,11BH004L0,ILPNCIG0000004348, , ,150293
SRS,20240830,840,6360789,1,11BH004L0,ILPNCIG0000004373, , ,5318
SRS,20240830,840,28196114,1,11BH004L0,ILPNCIG0000004386, , ,4785
SRS,20240830,840,2552877,1,11BH004L0,ILPNCIG0000004397, , ,5600
SRS,20240830,840,1518664,1,11BH004L0,ILPNCIG0000004413, , ,5483
SRS,20240830,840,448635,1,11BH004L0,ILPNCIG0000004431, , ,5156
SRS,20240830,840,50999938,1,11BH004L0,ILPNCIG0000004434, , ,5547
SRS,20240830,840,92882510,1,13AP001L0,ILPNCIG0000004967, , ,152493
SRS,20240830,840,63332285,1,13AP001L0,ILPNCIG0000004968, , ,153235
SRS,20240830,840,92882234,1,13AP001L0,ILPNCIG0000004973, , ,153457
SRS,20240830,840,975057,1,13AP001L0,ILPNCIG0000004975, , ,152489
SRS,20240830,840,891950,1,13AP001L0,ILPNCIG0000004980, , ,153203
SRS,20240830,840,891996,1,13AP001L0,ILPNCIG0000004993, , ,152498
SRS,20240830,840,891950,1,13AP001L0,ILPNCIG0000004998, , ,153207
SRS,20240830,840,63332285,1,13AP001L0,ILPNCIG0000005001, , ,153456
SRS,20240830,840,41852522,1,13AP001L0,ILPNCIG0000005008, , ,157706
SRS,20240830,840,1518747,1,13AP001L0,ILPNCIG0000005010, , ,149808
SRS,20240830,840,28196150,1,13AP002L0,ILPNCIG0000004191, , ,144817
SRS,20240830,840,8718689,1,13AP002L0,ILPNCIG0000004213, , ,152814
SRS,20240830,840,40163368,1,13AP002L0,ILPNCIG0000004214, , ,153263
SRS,20240830,840,43833352,1,13AP002L0,ILPNCIG0000004217, , ,153482
SRS,20240830,840,30236316,1,13AP003L0,ILPNCIG0000004166, , ,142908
SRS,20240830,840,52141243,1,15OA002L0,ILPNCIG0000000163, , ,153179
SRS,20240830,840,28130701,1,15OA002L0,ILPNCIG0000000166, , ,152763
SRS,20240830,840,19590339,1,15OA002L0,ILPNCIG0000000167, , ,152758
SRS,20240830,840,53197656,1,15OA003L0,ILPNCIG0000000133, , ,149086
SRS,20240830,840,42060117,1,15OA003L0,ILPNCIG0000000151, , ,153328
SRS,20240830,840,3482255,1,15OA003L0,ILPNCIG0000000152, , ,153186
SRS,20240830,840,55413551,1,15OA003L0,ILPNCIG0000000128, , ,152143
SRS,20240830,840,50644338,1,15OA004L0,ILPNCIG0000000119, , ,148605
SRS,20240830,840,72362600,1,15OA004L0,ILPNCIG0000000111, , ,142821
SRS,20240830,840,5262572,1,15OA004L0,ILPNCIG0000000097, , ,149782
SRS,20240830,840,26077390,1,15OA004L0,ILPNCIG0000000095, , ,143225
SRS,20240830,840,5262572,1,15OA004L0,ILPNCIG0000000091, , ,148729
SRS,20240830,840,27049490,1,15OA004L0,ILPNCIG0000000084, , ,151339
SRS,20240830,840,61379195,1,15OA004L0,ILPNCIG0000000086, , ,150843
SRS,20240830,840,3857375,1,15OA004L0,ILPNCIG0000000090, , ,150648
SRS,20240830,840,3482255,1,15OA005L0,ILPNCIG0000000076, , ,151779
SRS,20240830,840,5262572,1,15OA005L0,ILPNCIG0000000072, , ,151040
SRS,20240830,840,8826911,1,15OA005L0,ILPNCIG0000000063, , ,142217
SRS,20240830,840,59602992,1,15OA005L0,ILPNCIG0000000053, , ,151042
SRS,20240830,840,685012,1,15OA005L0,ILPNCIG0000000051, , ,153368
SRS,20240830,840,3474541,1,15OA005L0,ILPNCIG0000000048, , ,150659
SRS,20240830,840,23741220,1,15OA006L0,ILPNCIG0000000022, , ,151307
SRS,20240830,840,4949189,1,15OA006L0,ILPNCIG0000000023, , ,151193
SRS,20240830,840,5940904,1,15OA006L0,ILPNCIG0000000026, , ,144473
SRS,20240830,840,59859635,1,15OA006L0,ILPNCIG0000000030, , ,143222
SRS,20240830,840,24883192,1,15OA006L0,ILPNCIG0000000034, , ,149999
SRS,20240830,840,23741220,1,16NA001L0,ILPNCIG0000006298, , ,151474
SRS,20240830,840,42060117,1,16NA001L0,ILPNCIG0000006280, , ,151052
SRS,20240830,840,59602992,1,16NA001L0,ILPNCIG0000006276, , ,152354
SRS,20240830,840,3857375,1,16NA001L0,ILPNCIG0000006265, , ,151735
SRS,20240830,840,4949189,1,16NA001L0,ILPNCIG0000006260, , ,152360
SRS,20240830,840,685012,1,16NA001L0,ILPNCIG0000006246, , ,151593
SRS,20240830,840,4949189,1,16NA001L0,ILPNCIG0000006238, , ,151475
SRS,20240830,840,4382842,1,16NA001L0,ILPNCIG0000006232, , ,152203
SRS,20240830,840,32567312,1,16NA001L0,ILPNCIG0000006209, , ,147484
SRS,20240830,840,59602992,1,16NA002L0,ILPNCIG0000005151, , ,151542
SRS,20240830,840,66969931,1,16NA002L0,ILPNCIG0000006187, , ,151872
SRS,20240830,840,53195194,1,16NA002L0,ILPNCIG0000006186, , ,151589
SRS,20240830,840,25626280,1,16NA002L0,ILPNCIG0000005132, , ,152326
SRS,20240830,840,19599581,1,17NB001L0,ILPNCIG0000000173, , ,142962
SRS,20240830,840,7993521,1,17NB001L0,ILPNCIG0000000178, , ,151147
SRS,20240830,840,84166434,1,17NB001L0,ILPNCIG0000000184, , ,153338
SRS,20240830,840,28180363,1,17NB001L0,ILPNCIG0000000197, , ,146698
SRS,20240830,840,3857193,1,17NB002L0,ILPNCIG0000000204, , ,152023
SRS,20240830,840,1517434,1,17NB002L0,ILPNCIG0000000219, , ,150857
SRS,20240830,840,7993521,1,17NB002L0,ILPNCIG0000000230, , ,150980
SRS,20240830,840,30666147,1,17NB002L0,ILPNCIG0000000236, , ,150956
SRS,20240830,840,25032608,1,17NB003L0,ILPNCIG0000000248, , ,144613
SRS,20240830,840,48746965,1,17NB003L0,ILPNCIG0000000249, , ,5115
SRS,20240830,840,55413551,1,17NB003L0,ILPNCIG0000000255, , ,151088
SRS,20240830,840,34291704,1,17NB003L0,ILPNCIG0000000262, , ,148568
SRS,20240830,840,42188570,1,17NB003L0,ILPNCIG0000000279, , ,147624
SRS,20240830,840,37482092,1,17NB003L0,ILPNCIG0000000277, , ,147382
SRS,20240830,840,25032751,1,17NB003L0,ILPNCIG0000000274, , ,144004
SRS,20240830,840,8018435,1,17NB003L0,ILPNCIG0000000266, , ,1521245
SRS,20240830,840,52620798,1,17NB004L0,ILPNCIG0000000297, , ,147362
SRS,20240830,840,25053809,1,17NB004L0,ILPNCIG0000000305, , ,143212
SRS,20240830,840,25626280,1,17NB004L0,ILPNCIG0000000317, , ,148439
SRS,20240830,840,61379195,1,17NB005L0,ILPNCIG0000000324, , ,150184
SRS,20240830,840,2133388,1,17NB005L0,ILPNCIG0000000348, , ,149734
SRS,20240830,840,19590339,1,17NB005L0,ILPNCIG0000000363, , ,149711
SRS,20240830,840,3029099,1,17NB005L0,ILPNCIG0000000362, , ,150183
SRS,20240830,840,79552571,1,17NB006L0,ILPNCIG0000000373, , ,151576
SRS,20240830,840,25032608,1,17NB006L0,ILPNCIG0000000384, , ,144153
SRS,20240830,840,31614610,1,17NB006L0,ILPNCIG0000000393, , ,148085
SRS,20240830,840,63643529,1,17NB007L0,ILPNCIG0000000394, , ,151452
SRS,20240830,840,7281984,1,17NB007L0,ILPNCIG0000000404, , ,151228
SRS,20240830,840,6094304,1,17NB007L0,ILPNCIG0000000406, , ,151242
SRS,20240830,840,79552366,1,17NB007L0,ILPNCIG0000000417, , ,150750
SRS,20240830,840,40016517,1,17NB008L0,ILPNCIG0000000445, , ,149554
SRS,20240830,840,3474583,1,17NB008L0,ILPNCIG0000000448, , ,149885
SRS,20240830,840,63643529,1,17NB008L0,ILPNCIG0000000450, , ,147728
SRS,20240830,840,79552366,1,17NB008L0,ILPNCIG0000000458, , ,148831
SRS,20240830,840,69023527,1,17NB009L0,ILPNCIG0000000481, , ,1490683
SRS,20240830,840,51029153,1,17NB009L0,ILPNCIG0000000484, , ,149275
SRS,20240830,840,7306831,1,17NB009L0,ILPNCIG0000000485, , ,145711
SRS,20240830,840,3474525,1,17NB009L0,ILPNCIG0000000501, , ,153693
SRS,20240830,840,8114085,1,17NB009L0,ILPNCIG0000000505, , ,152800
SRS,20240830,840,32567223,1,17NB010L0,ILPNCIG0000000519, , ,153441
SRS,20240830,840,7822332,1,17NB010L0,ILPNCIG0000000526, , ,150713
SRS,20240830,840,36433940,1,17NB010L0,ILPNCIG0000000532, , ,153678
SRS,20240830,840,3857557,1,17NB010L0,ILPNCIG0000000533, , ,153706
SRS,20240830,840,6094304,1,17NB011L0,ILPNCIG0000000535, , ,151524
SRS,20240830,840,79552366,1,17NB011L0,ILPNCIG0000000554, , ,151514
SRS,20240830,840,30758744,1,17NB011L0,ILPNCIG0000000568, , ,148158
SRS,20240830,840,55802176,1,17NB012L0,ILPNCIG0000000610, , ,150380
SRS,20240830,840,2431766,1,17NB012L0,ILPNCIG0000000604, , ,150350
SRS,20240830,840,20326229,1,17NB012L0,ILPNCIG0000000602, , ,149212
SRS,20240830,840,50718302,1,17NB012L0,ILPNCIG0000000586, , ,146978
SRS,20240830,840,4949189,1,17NB012L0,ILPNCIG0000000600, , ,149447
SRS,20240830,840,26083865,1,17NB012L0,ILPNCIG0000000577, , ,146806
SRS,20240830,840,55802176,1,17NB013L0,ILPNCIG0000000654, , ,149307
SRS,20240830,840,26083865,1,17NB013L0,ILPNCIG0000000643, , ,151249
SRS,20240830,840,19590339,1,17NB013L0,ILPNCIG0000000651, , ,149964
SRS,20240830,840,72362600,1,17NB017L0,ILPNCIG0000000680, , ,5596
SRS,20240830,840,91922764,1,17NB017L0,ILPNCIG0000000678, , ,5632
SRS,20240830,840,30760697,1,17NB017L0,ILPNCIG0000000659, , ,5601
SRS,20240830,840,8826937,1,17NB018L0,ILPNCIG0000000686, , ,5592
SRS,20240830,840,19521261,1,17NB018L0,ILPNCIG0000000702, , ,4152
SRS,20240830,840,25116554,1,17NB018L0,ILPNCIG0000000712, , ,3371
SRS,20240830,840,3474525,1,17NB018L0,ILPNCIG0000000688, , ,5362
SRS,20240830,840,47955384,1,17NB019L0,ILPNCIG0000000781, , ,5030
SRS,20240830,840,7044621,1,17NB019L0,ILPNCIG0000000785, , ,4405
SRS,20240830,840,23803841,1,17NB019L0,ILPNCIG0000000788, , ,4155
SRS,20240830,840,55802176,1,17NB019L0,ILPNCIG0000000722, , ,5642
SRS,20240830,840,49973039,1,17NB019L0,ILPNCIG0000000739, , ,4883
SRS,20240830,840,7306831,1,17NB020L0,ILPNCIG0000000764, , ,4423
SRS,20240830,840,25032751,1,17NB020L0,ILPNCIG0000000765, , ,3381
SRS,20240830,840,7822332,1,17NB020L0,ILPNCIG0000000770, , ,4558
SRS,20240830,840,37482010,1,17NB020L0,ILPNCIG0000000749, , ,5394
SRS,20240830,840,34291704,1,17NB020L0,ILPNCIG0000000744, , ,4067
SRS,20240830,840,30758879,1,21NK001L0,ILPNCIG0000000830, , ,149842
SRS,20240830,840,30758879,1,21NK001L0,ILPNCIG0000000872, , ,871234
SRS,20240830,840,79552366,1,21NK001L0,ILPNCIG0000000839, , ,150633
SRS,20240830,840,92729981,2,21NK001L0,ILPNCIG0000000866, , ,876434
SRS,20240830,840,21393539,1,21NK001L0,ILPNCIG0000000851, , ,960045
SRS,20240830,840,1517434,1,21NK002L0,ILPNCIG0000000789, , ,876508
SRS,20240830,840,5262572,1,21NK002L0,ILPNCIG0000000790, , ,149044
SRS,20240830,840,62250946,1,21NK002L0,ILPNCIG0000000793, , ,143176
SRS,20240830,840,19052045,1,21NK002L0,ILPNCIG0000000810, , ,871225
SRS,20240830,840,23803878,1,D107AL014L,ILPNCIG0000005059, , ,150416
SRS,20240830,840,41032604,1,04BE006L0,ILPNCIG0000005559, , ,5677
SRS,20240830,840,89239598,1,04BE006L0,ILPNCIG0000005549, , ,876520
SRS,20240830,840,26903246,1,04BE006L0,ILPNCIG0000005524, , ,876613
SRS,20240830,840,66264166,2,04BE006L0,ILPNCIG0000005522, , ,876611
SRS,20240830,840,42583713,1,04BE006L0,ILPNCIG0000005514, , ,153831
SRS,20240830,840,83107133,1,04BE006L0,ILPNCIG0000005503, , ,153929
SRS,20240830,840,45935926,1,04BE007L0,ILPNCIG0000006352, , ,5590
SRS,20240830,840,43494933,2,04BE007L0,ILPNCIG0000006349, , ,153030
SRS,20240830,840,92390579,1,04BE007L0,ILPNCIG0000006327, , ,153251
SRS,20240830,840,9835656,1,04BE007L0,ILPNCIG0000006321, , ,153657
SRS,20240830,840,77658587,1,04BE007L0,ILPNCIG0000006309, , ,4960
SRS,20240830,840,55642198,3,04BE007L0,ILPNCIG0000006303, , ,5251
SRS,20240830,840,81738223,1,07AL012L0,ILPNCIG0000004582, , ,152700
SRS,20240830,840,63382169,1,07AL012L0,ILPNCIG0000004594, , ,153773
SRS,20240830,840,26083865,1,07AL012L0,ILPNCIG0000004596, , ,150237
SRS,20240830,840,42771224,1,07AL012L0,ILPNCIG0000004588, , ,150106
SRS,20240830,840,25121860,1,07AL012L0,ILPNCIG0000004571, , ,152782
SRS,20240830,840,63643529,1,07AL013L0,ILPNCIG0000004607, , ,150560
SRS,20240830,840,7993521,1,07AL013L0,ILPNCIG0000005031, , ,150458
SRS,20240830,840,6861761,1,07AL014L0,ILPNCIG0000005043, , ,151466
SRS,20240830,840,922390,2,11BH001L0,ILPNCIG0000006746, , ,152471
SRS,20240830,840,8718720,2,11BH001L0,ILPNCIG0000006716, , ,151934
SRS,20240830,840,891950,1,11BH001L0,ILPNCIG0000006707, , ,150494
SRS,20240830,840,31365587,1,11BH001L0,ILPNCIG0000006699, , ,152819
SRS,20240830,840,63332285,1,11BH001L0,ILPNCIG0000006695, , ,151496
SRS,20240830,840,41520738,1,11BH001L0,ILPNCIG0000006692, , ,152287
SRS,20240830,840,9774432,1,11BH001L0,ILPNCIG0000006674, , ,151165
SRS,20240830,840,40156009,1,11BH001L0,ILPNCIG0000006670, , ,153726
SRS,20240830,840,57900691,1,11BH001L0,ILPNCIG0000006663, , ,153033
SRS,20240830,840,29400060,1,11BH001L0,ILPNCIG0000006669, , ,153261
SRS,20240830,840,42410408,1,11BH001L0,ILPNCIG0000006621, , ,153839
SRS,20240830,840,1518705,1,11BH001L0,ILPNCIG0000006584, , ,148616
SRS,20240830,840,917253,1,11BH001L0,ILPNCIG0000006587, , ,5650
SRS,20240830,840,928296,1,11BH001L0,ILPNCIG0000006589, , ,153327
SRS,20240830,840,6360987,1,11BH001L0,ILPNCIG0000006593, , ,153070
SRS,20240830,840,6360440,1,11BH001L0,ILPNCIG0000006594, , ,153024
SRS,20240830,840,41521880,1,11BH001L0,ILPNCIG0000006605, , ,153234
SRS,20240830,840,28420924,1,11BH001L0,ILPNCIG0000006607, , ,151013
SRS,20240830,840,6827664,2,11BH002L0,ILPNCIG0000006561, , ,5726
SRS,20240830,840,42441803,2,11BH002L0,ILPNCIG0000006745, , ,5660
SRS,20240830,840,40246859,2,11BH002L0,ILPNCIG0000006742, , ,5629
SRS,20240830,840,6360581,2,11BH002L0,ILPNCIG0000006741, , ,5697
SRS,20240830,840,62885154,1,11BH002L0,ILPNCIG0000006747, , ,5696
SRS,20240830,840,6332473,1,11BH004L0,ILPNCIG0000004245, , ,150522
SRS,20240830,840,891996,1,11BH004L0,ILPNCIG0000004265, , ,150303
SRS,20240830,840,30234372,1,11BH004L0,ILPNCIG0000004276, , ,146251
SRS,20240830,840,43263861,2,11BH004L0,ILPNCIG0000004286, , ,146252
SRS,20240830,840,1105924,1,11BH004L0,ILPNCIG0000004308, , ,4384
SRS,20240830,840,891950,1,11BH004L0,ILPNCIG0000004327, , ,5343
SRS,20240830,840,50178226,1,11BH004L0,ILPNCIG0000004347, , ,1460080
SRS,20240830,840,6776754,1,11BH004L0,ILPNCIG0000004357, , ,145351
SRS,20240830,840,6360789,2,11BH004L0,ILPNCIG0000004374, , ,5317
SRS,20240830,840,41520738,1,11BH004L0,ILPNCIG0000004391, , ,5565
SRS,20240830,840,892315,1,11BH004L0,ILPNCIG0000004429, , ,5293
SRS,20240830,840,927868,1,13AP001L0,ILPNCIG0000004961, , ,150300
SRS,20240830,840,41521880,1,13AP001L0,ILPNCIG0000004986, , ,153200
SRS,20240830,840,8740799,1,13AP001L0,ILPNCIG0000004987, , ,153452
SRS,20240830,840,8744030,1,13AP001L0,ILPNCIG0000004990, , ,153458
SRS,20240830,840,63332285,4,13AP001L0,ILPNCIG0000005002, , ,153456
SRS,20240830,840,92883957,1,13AP001L0,ILPNCIG0000005003, , ,153145
SRS,20240830,840,36177432,1,13AP001L0,ILPNCIG0000005009, , ,149469
SRS,20240830,840,5028396,1,13AP001L0,ILPNCIG0000005015, , ,147687
SRS,20240830,840,28420942,1,13AP002L0,ILPNCIG0000004186, , ,152163
SRS,20240830,840,28420942,1,13AP002L0,ILPNCIG0000004187, , ,152162
SRS,20240830,840,50178226,1,13AP002L0,ILPNCIG0000004209, , ,152469
SRS,20240830,840,42441965,1,13AP002L0,ILPNCIG0000004221, , ,153255
SRS,20240830,840,43263941,1,13AP003L0,ILPNCIG0000004170, , ,144812
SRS,20240830,840,54912442,1,13AP003L0,ILPNCIG0000004171, , ,145258
SRS,20240830,840,901886,1,13AP003L0,ILPNCIG0000004192, , ,145306
SRS,20240830,840,50178851,1,13AP003L0,178851, , ,145188
SRS,20240830,840,3505453,1,15OA003L0,ILPNCIG0000000139, , ,152882
SRS,20240830,840,79551714,1,15OA004L0,ILPNCIG0000000092, , ,148820
SRS,20240830,840,26083865,1,15OA004L0,ILPNCIG0000000085, , ,151370
SRS,20240830,840,24883192,1,15OA005L0,ILPNCIG0000000078, , ,148828
SRS,20240830,840,3482015,1,15OA005L0,ILPNCIG0000000077, , ,153686
SRS,20240830,840,4949189,1,15OA005L0,ILPNCIG0000000075, , ,150091
SRS,20240830,840,7569546,1,15OA005L0,ILPNCIG0000000058, , ,150861
SRS,20240830,840,29270406,1,15OA005L0,ILPNCIG0000000041, , ,151262
SRS,20240830,840,8114126,1,15OA006L0,ILPNCIG0000000028, , ,150651
SRS,20240830,840,3857193,1,16NA001L0,ILPNCIG0000006262, , ,151757
SRS,20240830,840,79552366,1,16NA001L0,ILPNCIG0000006257, , ,151754
SRS,20240830,840,40016517,1,16NA001L0,ILPNCIG0000006248, , ,151738
SRS,20240830,840,26077390,1,16NA002L0,ILPNCIG0000005142, , ,152532
SRS,20240830,840,34291802,1,16NA002L0,ILPNCIG0000005150, , ,151962
SRS,20240830,840,21393539,4,16NA002L0,ILPNCIG0000006199, , ,151868
SRS,20240830,840,24883192,1,16NA002L0,ILPNCIG0000006182, , ,150625
SRS,20240830,840,685012,1,16NA002L0,ILPNCIG0000005137, , ,151592
SRS,20240830,840,51029251,1,17NB001L0,ILPNCIG0000000181, , ,148205
SRS,20240830,840,19521154,1,17NB001L0,ILPNCIG0000000188, , ,146298
SRS,20240830,840,8826656,1,17NB002L0,ILPNCIG0000000210, , ,146510
SRS,20240830,840,29051278,1,17NB002L0,ILPNCIG0000000214, , ,153913
SRS,20240830,840,51029537,1,17NB002L0,ILPNCIG0000000227, , ,150970
SRS,20240830,840,19590339,1,17NB003L0,ILPNCIG0000000250, , ,146376
SRS,20240830,840,5262572,1,17NB003L0,ILPNCIG0000000263, , ,149874
SRS,20240830,840,58597974,1,17NB003L0,ILPNCIG0000000271, , ,148607
SRS,20240830,840,6954748,1,17NB004L0,ILPNCIG0000000288, , ,149646
SRS,20240830,840,79552366,1,17NB004L0,ILPNCIG0000000289, , ,149538
SRS,20240830,840,28393660,1,17NB004L0,ILPNCIG0000000298, , ,149647
SRS,20240830,840,45189546,1,17NB004L0,ILPNCIG0000000303, , ,148497
SRS,20240830,840,28343802,1,17NB004L0,ILPNCIG0000000306, , ,143386
SRS,20240830,840,81738189,1,17NB004L0,ILPNCIG0000000307, , ,145629
SRS,20240830,840,62250964,2,17NB004L0,ILPNCIG0000000313, , ,141910
SRS,20240830,840,6094304,1,17NB005L0,ILPNCIG0000000325, , ,151243
SRS,20240830,840,81738189,1,17NB005L0,ILPNCIG0000000340, , ,144262
SRS,20240830,840,30665960,1,17NB006L0,ILPNCIG0000000369, , ,151222
SRS,20240830,840,34264921,1,17NB006L0,ILPNCIG0000000380, , ,146052
SRS,20240830,840,26077452,1,17NB006L0,ILPNCIG0000000391, , ,151445
SRS,20240830,840,19521378,1,17NB007L0,ILPNCIG0000000402, , ,147230
SRS,20240830,840,32567198,1,17NB007L0,ILPNCIG0000000405, , ,150284
SRS,20240830,840,23741140,1,17NB007L0,ILPNCIG0000000415, , ,145616
SRS,20240830,840,55413944,1,17NB007L0,ILPNCIG0000000423, , ,150049
SRS,20240830,840,19521154,1,17NB008L0,ILPNCIG0000000449, , ,147229
SRS,20240830,840,30666101,1,17NB009L0,ILPNCIG0000000473, , ,149506
SRS,20240830,840,7822358,1,17NB009L0,ILPNCIG0000000488, , ,148023
SRS,20240830,840,49894973,1,17NB009L0,ILPNCIG0000000492, , ,149847
SRS,20240830,840,26077390,1,17NB009L0,ILPNCIG0000000499, , ,144971
SRS,20240830,840,29051803,1,17NB010L0,ILPNCIG0000000518, , ,153587
SRS,20240830,840,20326201,1,17NB010L0,ILPNCIG0000000528, , ,146050
SRS,20240830,840,59859635,1,17NB010L0,ILPNCIG0000000514, , ,143469
SRS,20240830,840,32567198,1,17NB011L0,ILPNCIG0000000536, , ,149557
SRS,20240830,840,8826656,1,17NB011L0,ILPNCIG0000000551, , ,148891
SRS,20240830,840,72361085,1,17NB011L0,ILPNCIG0000000556, , ,146594
