Empresa|Fecha inventario|Almacén|Barcode|Piezas|ID Ubicación|LPN|Fecha caducidad|No. Lote|RDM
SRS|20240830|870|33456270|3|30SX013L1|ILPNVAL0000038115|||
SRS|20240830|870|33456270|3|30SX017L1|ILPNVAL0000038127|||
SRS|20240830|870|33456270|3|29SX057L1|ILPNVAL0000037445|||
SRS|20240830|870|33456270|3|29SX058L1|ILPNVAL0000037446|||
SRS|20240830|870|33458554|4|30RX039L1|ILPNVAL0000033295|||
SRS|20240830|870|33458554|4|30RX020L1|ILPNVAL0000039059|||
SRS|20240830|870|33458554|4|30RX029L1|ILPNVAL0000033305|||
SRS|20240830|870|33458554|2|30RX032L1|ILPNVAL0000033302|||
SRS|20240830|870|33458554|1|30RX007L1|ILPNVAL0000039046|||
SRS|20240830|870|33458554|2|30RX008L1|ILPNVAL0000039047|||
SRS|20240830|870|33458554|2|30RX019L1|ILPNVAL0000039058|||
SRS|20240830|870|33458554|2|30QX036L5|ILPNVAL0000032635|||
SRS|20240830|870|33458554|2|30QX004L5|ILPNVAL0000032634|||
SRS|20240830|870|33458554|2|30QX011L5|ILPNVAL0000037163|||
SRS|20240830|870|33458554|2|30QX012L5|ILPNVAL0000037164|||
SRS|20240830|870|33458554|2|30QX021L5|ILPNVAL0000037222|||
SRS|20240830|870|33458554|2|30QX018L5|ILPNVAL0000037205|||
SRS|20240830|870|33458821|4|30OX014L2|ILPNVAL0000037266|||
SRS|20240830|870|33458821|4|30OX015L2|ILPNVAL0000037265|||
SRS|20240830|870|33458821|4|30OX016L2|ILPNVAL0000037254|||
SRS|20240830|870|33458821|4|30OX024L2|ILPNVAL0000037255|||
SRS|20240830|870|33458821|4|30OX023L2|ILPNVAL0000037253|||
SRS|20240830|870|33458821|4|30OX022L2|ILPNVAL0000037239|||
SRS|20240830|870|33458821|2|30OX019L2|ILPNVAL0000037238|||
SRS|20240830|870|33458821|4|30OX013L2|ILPNVAL0000037276|||
SRS|20240830|870|33459277|3|30NX032L4|ILPNVAL0000032256|||
SRS|20240830|870|33459277|6|30NX031L4|ILPNVAL0000032255|||
SRS|20240830|870|33459277|6|30NX030L4|ILPNVAL0000032252|||
SRS|20240830|870|33459277|6|30NX029L4|ILPNVAL0000032251|||
SRS|20240830|870|33459277|6|30NX028L4|ILPNVAL0000032248|||
SRS|20240830|870|33459277|4|30NX027L4|ILPNVAL0000032247|||
SRS|20240830|870|33531723|9|50AG085L2|ILPNVAL0000033117|||
SRS|20240830|870|33531723|30|53AK006L1|ILPNVAL0000031547|||
SRS|20240830|870|33531723|30|53AK007L1|ILPNVAL0000031549|||
SRS|20240830|870|33531723|30|53AK008L1|ILPNVAL0000031550|||
SRS|20240830|870|33531723|28|53AK009L1|ILPNVAL0000031551|||
SRS|20240830|870|33531723|1|50AH007L1|ILPNVAL0000003019|||
SRS|20240830|870|33531723|27|50AG009L1|ILPNVAL0000004533|||
SRS|20240830|870|33531723|4|50AG093L1|ILPNVAL0000004449|||
SRS|20240830|870|33531723|30|50AG094L1|ILPNVAL0000004448|||
SRS|20240830|870|33531723|20|50AG095L1|ILPNVAL0000004447|||
SRS|20240830|870|33531723|36|50AG063L1|ILPNVAL0000004479|||
SRS|20240830|870|33531723|27|50AG053L1|ILPNVAL0000004489|||
SRS|20240830|870|33531723|18|51AI008L1|ILPNVAL0000006842|||
SRS|20240830|870|33531723|18|51AI008L2|ILPNVAL0000006855|||
SRS|20240830|870|33531723|18|50AG038L2|ILPNVAL0000031682|||
SRS|20240830|870|33531723|18|50AG054L2|ILPNVAL0000031666|||
SRS|20240830|870|33531723|9|50AG009L2|ILPNVAL0000031711|||
SRS|20240830|870|33531723|18|50AG071L2|ILPNVAL0000033103|||
SRS|20240830|870|33531723|9|50AG070L2|ILPNVAL0000033102|||
SRS|20240830|870|33531723|18|50AG073L2|ILPNVAL0000033105|||
SRS|20240830|870|33531723|18|50AG072L2|ILPNVAL0000033104|||
SRS|20240830|870|33531723|18|50AG074L2|ILPNVAL0000033106|||
SRS|20240830|870|33531723|18|50AG075L2|ILPNVAL0000033107|||
SRS|20240830|870|33531723|18|50AG079L2|ILPNVAL0000033111|||
SRS|20240830|870|33531723|18|50AG078L2|ILPNVAL0000033110|||
SRS|20240830|870|33531723|9|50AG077L2|ILPNVAL0000033109|||
SRS|20240830|870|33531723|9|50AG081L2|ILPNVAL0000033113|||
SRS|20240830|870|33531723|9|50AG084L2|ILPNVAL0000033116|||
SRS|20240830|870|33531723|9|50AG003L1|ILPNVAL0000004539|||
SRS|20240830|870|33531723|18|50AG004L1|ILPNVAL0000004538|||
SRS|20240830|870|33531723|18|50AH001L3|ILPNVAL0000003000|||
SRS|20240830|870|33531723|18|50AH002L3|ILPNVAL0000002999|||
SRS|20240830|870|33531723|18|50AH003L3|ILPNVAL0000002996|||
SRS|20240830|870|33531723|18|50AH004L3|ILPNVAL0000002995|||
SRS|20240830|870|33531723|18|50AH005L3|ILPNVAL0000002993|||
SRS|20240830|870|33531723|18|50AH006L3|ILPNVAL0000002992|||
SRS|20240830|870|33531723|18|50AH007L3|ILPNVAL0000002989|||
SRS|20240830|870|33531723|18|50AH008L3|ILPNVAL0000002988|||
SRS|20240830|870|33531723|18|50AH009L3|ILPNVAL0000002984|||
SRS|20240830|870|33531723|18|50AH010L3|ILPNVAL0000002985|||
SRS|20240830|870|33531723|7|50AH011L3|ILPNVAL0000002981|||
SRS|20240830|870|33531723|6|50AH029L2|ILPNVAL0000033167|||
SRS|20240830|870|33531723|18|50AH030L2|ILPNVAL0000033165|||
SRS|20240830|870|33531723|12|50AH001L2|ILPNVAL0000003001|||
SRS|20240830|870|33531723|18|50AH002L2|ILPNVAL0000002998|||
SRS|20240830|870|33531723|18|50AH003L2|ILPNVAL0000002997|||
SRS|20240830|870|33531723|18|50AH004L2|ILPNVAL0000002994|||
SRS|20240830|870|33531723|18|50AH005L2|ILPNVAL0000031541|||
SRS|20240830|870|33531723|15|50AH006L2|ILPNVAL0000002991|||
SRS|20240830|870|33531723|15|50AH007L2|ILPNVAL0000002990|||
SRS|20240830|870|33531723|18|50AH008L2|ILPNVAL0000002987|||
SRS|20240830|870|33531723|18|50AH009L2|ILPNVAL0000002986|||
SRS|20240830|870|33531723|15|50AH010L2|ILPNVAL0000002983|||
SRS|20240830|870|33551470|480|01XF005L3|ILPNVAL0000005133|||
SRS|20240830|870|33551470|6|01XF005L3|ILPNVAL0000005133|||
SRS|20240830|870|33551514|900|04AX009L1|ILPNVAL0000030996|||
SRS|20240830|870|33551514|162|01XC001L2|ILPNVAL0000005075|||
SRS|20240830|870|33553647|1|01XC001L2|ILPNVAL0000005075|||
SRS|20240830|870|33555252|54|01XC001L2|ILPNVAL0000005075|||
SRS|20240830|870|33555252|900|04AX008L2|ILPNVAL0000030992|||
SRS|20240830|870|33555609|3|01XF005L3|ILPNVAL0000005133|||
SRS|20240830|870|33555609|29|01XF005L1|ILPNVAL0000005131|||
SRS|20240830|870|33555609|210|01XF005L1|ILPNVAL0000005131|||
SRS|20240830|870|33555609|480|01XF005L2|ILPNVAL0000005132|||
SRS|20240830|870|33555734|10|01XC002L3|ILPNVAL0000005079|||
SRS|20240830|870|33555850|36|01XC002L2|ILPNVAL0000005078|||
SRS|20240830|870|33555850|30|01XC002L2|ILPNVAL0000005078|||
SRS|20240830|870|33555850|540|04AX007L1|ILPNVAL0000030991|||
SRS|20240830|870|33594880|2|47AA058L2|ILPNVAL0000034279|||
SRS|20240830|870|03362663|1|PTA053|ILPNVAL0000003743|||
SRS|20240830|870|03362663|1|PTA053|ILPNVAL0000003743|||
SRS|20240830|870|33787707|2|17CX016L0|ILPNVAL0000002950|||
SRS|20240830|870|33831195|1|02XA002L1|ILPNVAL0000004944|||
SRS|20240830|870|33831328|1|02XA002L1|ILPNVAL0000004944|||
SRS|20240830|870|33837171|1|30QX007L5|ILPNVAL0000032584|||
SRS|20240830|870|33837171|5|30OX013L5|ILPNVAL0000037271|||
SRS|20240830|870|33837171|5|30OX010L5|ILPNVAL0000037292|||
SRS|20240830|870|33837171|6|30OX008L5|ILPNVAL0000037307|||
SRS|20240830|870|33851708|3|28PX034L1|ILPNVAL0000037671|||
SRS|20240830|870|33851708|3|28PX033L1|ILPNVAL0000037673|||
SRS|20240830|870|33851735|9|28PX003L3|ILPNVAL0000039148|||
SRS|20240830|870|33851771|8|28PX002L2|ILPNVAL0000039140|||
SRS|20240830|870|33851771|9|28PX001L2|ILPNVAL0000039141|||
SRS|20240830|870|33851959|2|28JX015L3|ILPNVAL0000037418|||
SRS|20240830|870|33851959|7|28JX016L3|ILPNVAL0000038040|||
SRS|20240830|870|33852065|8|28RX011L5|ILPNVAL0000039279|||
SRS|20240830|870|33852065|24|28RX010L5|ILPNVAL0000039281|||
SRS|20240830|870|33852065|24|28RX009L5|ILPNVAL0000039283|||
SRS|20240830|870|33852065|13|28RX008L5|ILPNVAL0000039285|||
SRS|20240830|870|33852109|4|28RX018L1|ILPNVAL0000037648|||
SRS|20240830|870|33852109|9|28RX019L1|ILPNVAL0000037647|||
SRS|20240830|870|33852145|8|28RX001L1|ILPNVAL0000039343|||
SRS|20240830|870|33852145|8|28RX002L1|ILPNVAL0000039342|||
SRS|20240830|870|33852145|1|28RX003L1|ILPNVAL0000039341|||
SRS|20240830|870|33852216|1|30PX040L1|ILPNVAL0000038884|||
SRS|20240830|870|33852216|1|30QX008L1|ILPNVAL0000038985|||
SRS|20240830|870|33852216|1|30QX003L5|ILPNVAL0000032631|||
SRS|20240830|870|33852216|2|30QX002L5|ILPNVAL0000032630|||
SRS|20240830|870|33885002|3|29SX013L2|ILPNVAL0000039408|||
SRS|20240830|870|33885002|3|29SX017L2|ILPNVAL0000039420|||
SRS|20240830|870|33885002|3|29SX018L2|ILPNVAL0000039421|||
SRS|20240830|870|33885002|3|29SX011L2|ILPNVAL0000039402|||
SRS|20240830|870|33885002|2|29SX046L2|ILPNVAL0000039477|||
SRS|20240830|870|33885002|3|29SX034L2|ILPNVAL0000039455|||
SRS|20240830|870|33885093|1|30QX034L1|ILPNVAL0000038988|||
SRS|20240830|870|33885093|5|30SX007L0|ILPNVAL0000038099|||
SRS|20240830|870|33885093|6|30SX008L0|ILPNVAL0000038100|||
SRS|20240830|870|33885093|3|30NX006L1|ILPNVAL0000039006|||
SRS|20240830|870|33885093|2|28KX023L1|ILPNVAL0000002933|||
SRS|20240830|870|33885093|2|28KX006L1|ILPNVAL0000002859|||
SRS|20240830|870|33892487|3|30NX012L3|ILPNVAL0000032270|||
SRS|20240830|870|33892487|9|30NX006L4|ILPNVAL0000033494|||
SRS|20240830|870|33892487|3|30NX036L5|ILPNVAL0000033512|||
SRS|20240830|870|33907809|1|30SX017L2|ILPNVAL0000038125|||
SRS|20240830|870|33907872|8|28HX018L2|ILPNVAL0000002676|||
SRS|20240830|870|33908004|1|28HX017L2|ILPNVAL0000002675|||
SRS|20240830|870|33913230|1|30QX004L5|ILPNVAL0000032634|||
SRS|20240830|870|33913230|2|30QX035L5|ILPNVAL0000032637|||
SRS|20240830|870|33913230|2|30MX041L2|ILPNVAL0000033315|||
SRS|20240830|870|33913230|1|30MX003L4|ILPNVAL0000033337|||
SRS|20240830|870|33913230|2|30MX041L4|ILPNVAL0000033338|||
SRS|20240830|870|33913230|3|30MX002L4|ILPNVAL0000033339|||
SRS|20240830|870|33913230|4|30MX042L4|ILPNVAL0000033341|||
SRS|20240830|870|33913301|16|28JX023L1|ILPNVAL0000002502|||
SRS|20240830|870|33917754|1|30PX023L5|ILPNVAL0000032503|||
SRS|20240830|870|33917754|2|30PX020L5|ILPNVAL0000032499|||
SRS|20240830|870|33917754|1|34KX008L0|ILPNVAL0000033400|||
SRS|20240830|870|33917754|12|34KX008L0|ILPNVAL0000033400|||
SRS|20240830|870|33917754|1|30RX032L5|ILPNVAL0000033538|||
SRS|20240830|870|33918066|5|28KX017L1|ILPNVAL0000002864|||
SRS|20240830|870|33918066|1|28IX030L1|ILPNVAL0000032694|||
SRS|20240830|870|33918806|1|28IX034L2|ILPNVAL0000037426|||
SRS|20240830|870|33918806|10|28IX034L2|ILPNVAL0000037426|||
SRS|20240830|870|33954080|2|48AC011L0|ILPNVAL0000034601|||
SRS|20240830|870|33954080|1|35RR002L0|ILPNVAL0000034201|||
SRS|20240830|870|33957434|4|51AI007L0|ILPNVAL0000006857|||
SRS|20240830|870|33962660|12|28KX005L5|ILPNVAL0000002479|||
SRS|20240830|870|33962660|2|28JX021L4|ILPNVAL0000038015|||
SRS|20240830|870|33962740|9|28RX013L1|ILPNVAL0000037652|||
SRS|20240830|870|33962740|13|28RX015L1|ILPNVAL0000037650|||
SRS|20240830|870|33991763|29|31KX005L0|ILPNVAL0000034166|||
SRS|20240830|870|33991825|23|31KX007L0|ILPNVAL0000034164|||
SRS|20240830|870|34264841|6|48AC001L0|ILPNVAL0000034607|||
SRS|20240830|870|34264921|1|48AC003L0|ILPNVAL0000034589|||
SRS|20240830|870|34265000|31|48AC002L0|ILPNVAL0000034608|||
SRS|20240830|870|34265073|1|48AC002L0|ILPNVAL0000034608|||
SRS|20240830|870|34291624|1|52AJ012L0|ILPNVAL0000004392|||
SRS|20240830|870|34291802|84|52AJ011L0|ILPNVAL0000004394|||
SRS|20240830|870|34291802|67|52AJ013L0|ILPNVAL0000004391|||
SRS|20240830|870|34297084|6|02XI004L2|ILPNVAL0000031522|||
SRS|20240830|870|34659808|2|50AG001L2|ILPNVAL0000031719|||
SRS|20240830|870|34661117|2|50AG043L2|ILPNVAL0000031677|||
SRS|20240830|870|34661322|1|50AG096L3|ILPNVAL0000033129|||
SRS|20240830|870|34661322|1|50AG065L3|ILPNVAL0000033160|||
SRS|20240830|870|34667193|22|31KX022L2|ILPNVAL0000034153|||
SRS|20240830|870|34726217|1|28HX016L1|ILPNVAL0000002782|||
SRS|20240830|870|34726280|4|30NX001L1|ILPNVAL0000039001|||
SRS|20240830|870|34726280|2|30NX002L1|ILPNVAL0000039002|||
SRS|20240830|870|34726280|2|30NX003L1|ILPNVAL0000039003|||
SRS|20240830|870|34726280|2|30NX036L1|ILPNVAL0000039036|||
SRS|20240830|870|34726280|2|30NX037L1|ILPNVAL0000039037|||
SRS|20240830|870|34726280|2|30NX038L1|ILPNVAL0000039038|||
SRS|20240830|870|34726280|3|30NX039L1|ILPNVAL0000039039|||
SRS|20240830|870|34726280|1|30NX040L1|ILPNVAL0000039040|||
SRS|20240830|870|34726351|9|28IX015L2|ILPNVAL0000032657|||
SRS|20240830|870|34726351|4|28IX016L2|ILPNVAL0000032656|||
SRS|20240830|870|34727583|1|30SX026L2|ILPNVAL0000039353|||
SRS|20240830|870|03474541|19|55AL008L0|ILPNVAL0000004376|||
SRS|20240830|870|03474583|42|52AJ003L0|ILPNVAL0000006411|||
SRS|20240830|870|03474583|44|52AJ002L0|ILPNVAL0000006412|||
SRS|20240830|870|03474583|43|52AJ002L0|ILPNVAL0000006412|||
SRS|20240830|870|03474583|1|52AJ013L0|ILPNVAL0000004391|||
SRS|20240830|870|03474583|62|52AJ014L0|ILPNVAL0000004390|||
SRS|20240830|870|03474583|63|52AJ014L0|ILPNVAL0000004390|||
SRS|20240830|870|34783987|1|72CD400L0|ILPNVAL0000030920|||
SRS|20240830|870|34783987|1|72CD400L0|ILPNVAL0000030920|||
SRS|20240830|870|34783996|1|72CD400L0|ILPNVAL0000030920|||
SRS|20240830|870|34784011|1|72CD400L0|ILPNVAL0000030920|||
SRS|20240830|870|34784011|1|72CD400L0|ILPNVAL0000030920|||
SRS|20240830|870|03481695|25|52AJ005L0|ILPNVAL0000006409|||
SRS|20240830|870|03481695|1|PTA031|ILPNVAL0000003742|||
SRS|20240830|870|03482015|10|52AJ007L0|ILPNVAL0000004403|||
SRS|20240830|870|03482130|17|52AJ002L0|ILPNVAL0000006412|||
SRS|20240830|870|03482130|1|PTA030|ILPNVAL0000003741|||
SRS|20240830|870|03482255|26|52AJ005L0|ILPNVAL0000006409|||
SRS|20240830|870|34879115|23|31KX023L1|ILPNVAL0000032111|||
SRS|20240830|870|34951036|1|72CD400L0|ILPNVAL0000030898|||
SRS|20240830|870|34951045|1|72CD400L0|ILPNVAL0000030898|||
SRS|20240830|870|34951045|1|72CD400L0|ILPNVAL0000030898|||
SRS|20240830|870|34951045|1|72CD400L0|ILPNVAL0000030898|||
SRS|20240830|870|34951054|1|72CD400L0|ILPNVAL0000030898|||
SRS|20240830|870|34951072|1|72CD400L0|ILPNVAL0000030899|||
SRS|20240830|870|34951072|1|72CD400L0|ILPNVAL0000030899|||
SRS|20240830|870|34951116|1|72CD400L0|ILPNVAL0000030898|||
SRS|20240830|870|34951116|1|72CD400L0|ILPNVAL0000030898|||
SRS|20240830|870|34951116|1|72CD400L0|ILPNVAL0000030898|||
SRS|20240830|870|34951125|1|72CD400L0|ILPNVAL0000030898|||
SRS|20240830|870|34951125|1|72CD400L0|ILPNVAL0000030898|||
SRS|20240830|870|34951152|1|72CD400L0|ILPNVAL0000030888|||
SRS|20240830|870|34951161|1|72CD400L0|ILPNVAL0000030888|||
SRS|20240830|870|34951161|1|72CD400L0|ILPNVAL0000030888|||
SRS|20240830|870|34951161|1|72CD400L0|ILPNVAL0000030888|||
SRS|20240830|870|34951161|1|72CD400L0|ILPNVAL0000030888|||
SRS|20240830|870|34951189|1|72CD400L0|ILPNVAL0000030888|||
SRS|20240830|870|34951189|1|72CD400L0|ILPNVAL0000030888|||
SRS|20240830|870|34951189|1|72CD400L0|ILPNVAL0000030888|||
SRS|20240830|870|34951189|1|72CD400L0|ILPNVAL0000030888|||
SRS|20240830|870|34951214|1|72CD400L0|ILPNVAL0000030888|||
SRS|20240830|870|34951232|1|72CD400L0|ILPNVAL0000030888|||
SRS|20240830|870|34951232|1|72CD400L0|ILPNVAL0000030888|||
SRS|20240830|870|34951232|1|72CD400L0|ILPNVAL0000030907|||
SRS|20240830|870|34951241|1|72CD400L0|ILPNVAL0000030888|||
SRS|20240830|870|34951241|1|72CD400L0|ILPNVAL0000030888|||
SRS|20240830|870|34951241|1|72CD400L0|ILPNVAL0000030888|||
SRS|20240830|870|34951287|1|72CD400L0|ILPNVAL0000030888|||
SRS|20240830|870|34951287|1|72CD400L0|ILPNVAL0000030898|||
SRS|20240830|870|34951287|1|72CD400L0|ILPNVAL0000030907|||
SRS|20240830|870|34951296|1|72CD400L0|ILPNVAL0000030907|||
SRS|20240830|870|34951296|1|72CD400L0|ILPNVAL0000030888|||
SRS|20240830|870|34951312|1|72CD400L0|ILPNVAL0000030888|||
SRS|20240830|870|34951312|1|72CD400L0|ILPNVAL0000030888|||
SRS|20240830|870|34951312|1|72CD400L0|ILPNVAL0000030888|||
SRS|20240830|870|34951312|1|72CD400L0|ILPNVAL0000030888|||
SRS|20240830|870|34951312|1|72CD400L0|ILPNVAL0000030907|||
SRS|20240830|870|34951321|1|72CD400L0|ILPNVAL0000030888|||
SRS|20240830|870|34951321|1|72CD400L0|ILPNVAL0000030888|||
SRS|20240830|870|34951321|1|72CD400L0|ILPNVAL0000030888|||
SRS|20240830|870|34951358|1|72CD400L0|ILPNVAL0000030888|||
SRS|20240830|870|34951367|1|72CD400L0|ILPNVAL0000030888|||
SRS|20240830|870|34951367|1|72CD400L0|ILPNVAL0000030907|||
SRS|20240830|870|34951367|1|72CD400L0|ILPNVAL0000030907|||
SRS|20240830|870|34951376|1|72CD400L0|ILPNVAL0000030888|||
SRS|20240830|870|34951438|1|72CD400L0|ILPNVAL0000030920|||
SRS|20240830|870|34951438|1|72CD400L0|ILPNVAL0000030920|||
SRS|20240830|870|34951438|1|72CD400L0|ILPNVAL0000030920|||
SRS|20240830|870|34951438|1|72CD400L0|ILPNVAL0000030920|||
SRS|20240830|870|34951447|1|72CD400L0|ILPNVAL0000030920|||
SRS|20240830|870|34951447|1|72CD400L0|ILPNVAL0000030920|||
SRS|20240830|870|34951447|1|72CD400L0|ILPNVAL0000030920|||
SRS|20240830|870|34951456|1|72CD400L0|ILPNVAL0000030894|||
SRS|20240830|870|34951465|1|72CD400L0|ILPNVAL0000030894|||
SRS|20240830|870|34951465|1|72CD400L0|ILPNVAL0000030920|||
SRS|20240830|870|34951492|1|72CD400L0|ILPNVAL0000030920|||
SRS|20240830|870|35022332|24|02XD007L3|ILPNVAL0000005000|||
SRS|20240830|870|35022332|224|04AX023L1|ILPNVAL0000031010|||
SRS|20240830|870|03505453|1|52AJ003L0|ILPNVAL0000006411|||
SRS|20240830|870|35147538|16|28PX026L1|ILPNVAL0000037679|||
SRS|20240830|870|35147556|1|28PX011L5|ILPNVAL0000002761|||
SRS|20240830|870|35149867|1|72CD400L0|ILPNVAL0000030920|||
SRS|20240830|870|35149867|1|72CD400L0|ILPNVAL0000030920|||
SRS|20240830|870|35149876|1|72CD400L0|ILPNVAL0000030920|||
SRS|20240830|870|35149885|1|72CD400L0|ILPNVAL0000030920|||
SRS|20240830|870|35149894|1|72CD400L0|ILPNVAL0000030920|||
SRS|20240830|870|35149938|1|72CD400L0|ILPNVAL0000030920|||
SRS|20240830|870|35149956|1|72CD400L0|ILPNVAL0000030920|||
SRS|20240830|870|35217168|1|30NX013L3|ILPNVAL0000032271|||
SRS|20240830|870|35224856|10|31KX021L1|ILPNVAL0000032109|||
SRS|20240830|870|35224892|10|31KX020L1|ILPNVAL0000034141|||
SRS|20240830|870|35225060|2|31KX020L1|ILPNVAL0000034141|||
SRS|20240830|870|35252978|5|31KX020L1|ILPNVAL0000034141|||
SRS|20240830|870|35254574|4|31KX022L1|ILPNVAL0000032110|||
SRS|20240830|870|35273571|2|31KX011L0|ILPNVAL0000034160|||
SRS|20240830|870|35273571|20|31KX009L1|ILPNVAL0000032094|||
SRS|20240830|870|35273688|15|31KX009L3|ILPNVAL0000032096|||
SRS|20240830|870|35273688|2|31KX011L0|ILPNVAL0000034160|||
SRS|20240830|870|35273688|30|31KX013L2|ILPNVAL0000032107|||
SRS|20240830|870|35323945|5|28IX008L1|ILPNVAL0000032695|||
SRS|20240830|870|35324015|8|28IX008L1|ILPNVAL0000032695|||
SRS|20240830|870|35324051|1|47YX040L1|ILPNVAL0000006620|||
SRS|20240830|870|03539006|14|50AF043L1|ILPNVAL0000034329|||
SRS|20240830|870|35912791|13|47WX050L1|ILPNVAL0000006922|||
SRS|20240830|870|35912791|11|47WX051L1|ILPNVAL0000006923|||
SRS|20240830|870|35912791|18|47WX052L1|ILPNVAL0000006924|||
SRS|20240830|870|35912791|14|47WX053L1|ILPNVAL0000006925|||
SRS|20240830|870|36015508|8|28IX011L1|ILPNVAL0000002813|||
SRS|20240830|870|36015697|28|28IX015L3|ILPNVAL0000002591|||
SRS|20240830|870|36015697|2|28IX014L3|ILPNVAL0000002590|||
SRS|20240830|870|36016034|6|28IX035L1|ILPNVAL0000032684|||
SRS|20240830|870|36016310|20|28IX023L4|ILPNVAL0000002564|||
SRS|20240830|870|36016310|12|28IX024L4|ILPNVAL0000002565|||
SRS|20240830|870|36016623|1|28IX026L4|ILPNVAL0000002567|||
SRS|20240830|870|36016623|5|28QX029L4|ILPNVAL0000039226|||
SRS|20240830|870|36016623|13|28QX029L3|ILPNVAL0000039244|||
SRS|20240830|870|36016909|2|28QX029L5|ILPNVAL0000039213|||
SRS|20240830|870|36017140|8|28IX007L4|ILPNVAL0000002548|||
SRS|20240830|870|36017319|44|28HX020L5|ILPNVAL0000002618|||
SRS|20240830|870|36017319|6|28HX019L5|ILPNVAL0000002617|||
SRS|20240830|870|36017560|20|28HX007L5|ILPNVAL0000002612|||
SRS|20240830|870|36017560|24|28HX021L5|ILPNVAL0000002619|||
SRS|20240830|870|36017560|2|28IX014L3|ILPNVAL0000002590|||
SRS|20240830|870|36017757|8|28IX034L1|ILPNVAL0000032686|||
SRS|20240830|870|36017971|16|28IX021L4|ILPNVAL0000002562|||
SRS|20240830|870|36017971|8|28IX021L4|ILPNVAL0000002562|||
SRS|20240830|870|36017971|8|28IX020L4|ILPNVAL0000002561|||
SRS|20240830|870|36018103|28|28IX022L4|ILPNVAL0000002563|||
SRS|20240830|870|36018103|8|28IX023L4|ILPNVAL0000002564|||
SRS|20240830|870|36018210|8|28IX024L1|ILPNVAL0000002817|||
SRS|20240830|870|36018292|16|28IX032L5|ILPNVAL0000002537|||
SRS|20240830|870|36018381|30|28IX031L5|ILPNVAL0000002536|||
SRS|20240830|870|36018381|2|28IX030L5|ILPNVAL0000002535|||
SRS|20240830|870|36018381|4|28IX009L3|ILPNVAL0000002585|||
SRS|20240830|870|36018603|15|28PX026L1|ILPNVAL0000037679|||
SRS|20240830|870|36018603|15|28PX027L1|ILPNVAL0000037678|||
SRS|20240830|870|36018783|64|28PX035L5|ILPNVAL0000039177|||
SRS|20240830|870|36018783|56|28PX034L5|ILPNVAL0000039172|||
SRS|20240830|870|36019031|48|28PX033L5|ILPNVAL0000039171|||
SRS|20240830|870|36019031|12|28PX032L5|ILPNVAL0000039166|||
SRS|20240830|870|36019139|14|28QX028L1|ILPNVAL0000037662|||
SRS|20240830|870|36019175|32|28QX025L5|ILPNVAL0000039208|||
SRS|20240830|870|36019219|62|28QX026L5|ILPNVAL0000039210|||
SRS|20240830|870|36019255|2|28HX017L5|ILPNVAL0000002615|||
SRS|20240830|870|36019255|5|28HX018L5|ILPNVAL0000002616|||
SRS|20240830|870|36019291|12|28HX018L5|ILPNVAL0000002616|||
SRS|20240830|870|36019433|12|28IX005L3|ILPNVAL0000002582|||
SRS|20240830|870|36019540|12|28IX006L4|ILPNVAL0000002547|||
SRS|20240830|870|36019719|3|28IX002L3|ILPNVAL0000002579|||
SRS|20240830|870|36019719|2|28HX009L3|ILPNVAL0000002646|||
SRS|20240830|870|36019906|3|28IX002L5|ILPNVAL0000002515|||
SRS|20240830|870|36019906|4|28IX001L5|ILPNVAL0000002514|||
SRS|20240830|870|36019906|1|28HX019L2|ILPNVAL0000002677|||
SRS|20240830|870|36019906|2|28HX020L2|ILPNVAL0000002678|||
SRS|20240830|870|36020592|12|28IX009L3|ILPNVAL0000002585|||
SRS|20240830|870|36020789|2|28IX032L3|ILPNVAL0000002603|||
SRS|20240830|870|36020789|2|28IX034L3|ILPNVAL0000002605|||
SRS|20240830|870|36020789|1|28IX034L3|ILPNVAL0000002605|||
SRS|20240830|870|36020789|1|28IX034L3|ILPNVAL0000002605|||
SRS|20240830|870|36020789|2|28IX034L3|ILPNVAL0000002605|||
SRS|20240830|870|36020789|3|28HX018L2|ILPNVAL0000002676|||
SRS|20240830|870|36021402|3|28IX028L3|ILPNVAL0000002599|||
SRS|20240830|870|36021706|1|28IX029L3|ILPNVAL0000002600|||
SRS|20240830|870|36021788|1|28IX029L2|ILPNVAL0000032670|||
SRS|20240830|870|36021788|18|28IX029L2|ILPNVAL0000032670|||
SRS|20240830|870|36021788|9|28IX030L2|ILPNVAL0000032671|||
SRS|20240830|870|36021822|14|28IX026L2|ILPNVAL0000032665|||
SRS|20240830|870|36021822|14|28IX027L2|ILPNVAL0000032668|||
SRS|20240830|870|36021902|11|28IX001L3|ILPNVAL0000002578|||
SRS|20240830|870|36022134|3|28IX005L4|ILPNVAL0000002546|||
SRS|20240830|870|36022170|6|28IX018L4|ILPNVAL0000002559|||
SRS|20240830|870|36022214|6|28IX018L4|ILPNVAL0000002559|||
SRS|20240830|870|36022250|10|28IX014L2|ILPNVAL0000032660|||
SRS|20240830|870|36022296|14|28IX014L2|ILPNVAL0000032660|||
SRS|20240830|870|36022330|12|28IX004L4|ILPNVAL0000002545|||
SRS|20240830|870|36022429|11|28IX015L4|ILPNVAL0000002556|||
SRS|20240830|870|36022901|6|28IX013L2|ILPNVAL0000032662|||
SRS|20240830|870|36023482|28|28IX033L4|ILPNVAL0000002574|||
